animal_id,has_name,is_adopted,sex_male,spay_neuter,cfa_approved,is_kitten,season_Fall,season_Spring,season_Summer,season_Winter,is_weekend,time_of_day_Afternoon,time_of_day_Closed,time_of_day_Morning,is_shorthair,is_solid_pattern,color_black,color_other,color_white
A759518,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A711420,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A703333,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
A756062,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
A732818,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
A701257,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A737452,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
A714975,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0
A727636,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
A711737,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0
A733298,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A725679,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A710795,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A736523,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A737175,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0
A730889,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
A741859,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
A761390,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0
A710522,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A738551,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A715809,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0
A738240,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0
A417642,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A737410,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0
A733880,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A755351,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0
A728033,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
A760571,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
A758524,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0
A731440,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0
A757079,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0
A752614,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A704954,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A727069,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0
A755005,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
A708000,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
A713942,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0
A700764,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
A737865,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0
A733458,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
A710639,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
A743547,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A732724,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1
A733774,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A740003,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
A752917,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0
A750627,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0
A703464,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
A702735,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A729120,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
A749568,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A737158,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A739494,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0
A722726,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A752434,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
A762902,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
A712825,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0
A701834,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0
A709224,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A713241,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0
A756549,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A712298,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
A704297,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
A700562,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A723508,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
A722467,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0
A722214,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0
A725269,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
A706546,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0
A719400,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0
A714864,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
A718103,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0
A751983,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
A712241,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0
A761047,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
A717016,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A730341,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
A741756,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
A734862,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
A714816,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A711569,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0
A758582,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0
A720916,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A745530,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A704029,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0
A710571,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
A727509,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A749083,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A735381,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
A710575,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A758398,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A734369,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1
A703671,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A731896,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0
A711643,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
A759777,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0
A747895,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A737360,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
A710353,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0
A752274,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
A729902,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
A729176,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
A752359,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1
A720501,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0
A712958,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A760937,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0
A754897,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0
A750050,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
A702661,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0
A695506,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A757716,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0
A743677,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
A739322,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
A752693,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0
A762192,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0
A712592,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A719152,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
A743161,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A747164,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
A763269,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
A714336,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0
A712333,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
A717571,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
A752511,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0
A719791,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0
A716864,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A649589,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1
A756242,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A707506,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
A750384,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A724594,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A729722,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0
A755261,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A719026,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
A710282,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A700875,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A704632,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1
A716599,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A711416,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0
A736851,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A730491,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A732763,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A741768,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0
A749567,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A717772,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0
A702177,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0
A734649,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A708973,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A727599,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0
A706037,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
A710442,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0
A721144,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
A706338,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
A754697,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A703267,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
A730697,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0
A761656,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A730290,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A722193,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
A703219,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
A749247,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0
A728739,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A721670,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
A718628,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0
A725295,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A729031,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A714229,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A749251,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A578068,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A750602,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
A710728,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A710762,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
A731544,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
A730715,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
A704331,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A717637,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
A733698,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0
A726088,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
A760414,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A736196,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0
A729906,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
A704658,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
A713198,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A712026,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A701646,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0
A714919,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
A757480,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0
A719076,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0
A702476,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0
A733282,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A737917,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1
A749349,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0
A700588,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0
A706490,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A725266,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
A719613,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
A751236,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A726095,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0
A707918,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A701351,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1
A750687,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0
A721853,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A708399,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A750839,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A712798,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A710648,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A705305,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A758581,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A729376,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A733040,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A736276,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
A631188,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
A736536,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0
A738281,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A751070,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A743877,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0
A724058,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0
A714592,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
A710793,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
A720098,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
A714030,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0
A752631,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A743566,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0
A723944,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
A719240,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
A710647,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A760213,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0
A716382,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
A754028,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0
A721113,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0
A749810,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
A729208,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
A758687,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0
A747965,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0
A709723,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1
A702333,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0
A703381,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A725240,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
A751332,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
A729619,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0
A711723,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
A751776,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0
A720249,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0
A754051,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
A753213,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A753368,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A701298,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
A701769,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A716127,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0
A744032,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1
A728476,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
A734627,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
A749754,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A759181,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0
A734566,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0
A729935,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A702667,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
A710517,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0
A759718,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A747352,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0
A713155,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
A761703,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
A733462,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A724206,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
A737331,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A749128,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0
A742418,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
A701703,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A702315,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0
A701292,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A716946,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0
A730700,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A714840,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A705581,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A727775,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
A705255,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
A752209,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0
A754922,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
A728625,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1
A700614,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A720285,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0
A752669,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A744528,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A732185,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A708568,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0
A750193,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0
A734480,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0
A760933,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A474000,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
A755434,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A755252,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A724207,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A759497,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A743876,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A722264,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
A747886,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0
A744783,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
A731156,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A716722,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
A752231,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0
A730549,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A757974,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A733892,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
A759569,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
A727036,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0
A757460,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
A714651,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A726637,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1
A711362,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A755523,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0
A730929,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0
A702656,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0
A709221,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
A717291,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A707680,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
A752409,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
A702838,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A717613,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A754826,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A749922,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A737689,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
A753522,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
A739209,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0
A744827,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
A710335,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0
A736306,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0
A727913,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A714129,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A714817,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A758084,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0
